Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
5.96,3.5368E-09,-3.6788E-09,1.6682E-10,0.05,14137073.0603936,,
5.98,3.6153E-09,-3.744E-09,1.7054E-10,0.05,13830110.9174896,,
6,3.6845E-09,-3.8216E-09,1.5208E-10,0.05,13570362.3286742,,
6.02,3.7424E-09,-3.8859E-09,1.1327E-10,0.05,13360410.4318085,,
6.04,3.8077E-09,-3.948E-09,1.5159E-10,0.05,13131286.6034614,,
6.06,3.8923E-09,-4.0283E-09,1.843E-10,0.05,12845875.1894767,,
6.08,3.9668E-09,-4.1006E-09,1.5339E-10,0.05,12604618.3321569,,
6.1,4.0311E-09,-4.1749E-09,1.2209E-10,0.05,12403562.3030934,,
6.12,4.1081E-09,-4.2538E-09,1.4771E-10,0.05,12171076.6534408,,
6.14,4.1839E-09,-4.3264E-09,1.7397E-10,0.05,11950572.4324195,,
6.16,4.2645E-09,-4.3979E-09,1.6812E-10,0.05,11724703.9512252,,
6.18,4.3513E-09,-4.4859E-09,1.5104E-10,0.05,11490818.8357502,,
6.2,4.4182E-09,-4.5632E-09,1.187E-10,0.05,11316825.8566837,,
6.22,4.5124E-09,-4.6397E-09,1.7995E-10,0.05,11080577.9629465,,
6.24,4.5887E-09,-4.7249E-09,1.5202E-10,0.05,10896332.2945497,,
6.26,4.6815E-09,-4.8111E-09,1.3204E-10,0.05,10680337.498665,,
6.28,4.7715E-09,-4.898E-09,1.5299E-10,0.05,10478885.046631,,
6.3,4.8497E-09,-4.9824E-09,1.8862E-10,0.05,10309916.0772831,,
6.32,4.9389E-09,-5.0774E-09,1.5116E-10,0.05,10123711.7576788,,
6.34,5.0153E-09,-5.1579E-09,1.1865E-10,0.05,9969493.35034794,,
6.36,5.1241E-09,-5.2492E-09,1.6896E-10,0.05,9757811.12780781,,
6.38,5.2006E-09,-5.3309E-09,1.5966E-10,0.05,9614275.2759297,,
6.4,5.2978E-09,-5.4292E-09,1.4974E-10,0.05,9437879.87466496,,
6.42,5.383E-09,-5.5293E-09,1.415E-10,0.05,9288500.83596508,,
6.44,5.4906E-09,-5.6206E-09,1.8185E-10,0.05,9106472.88092376,,
6.46,5.5811E-09,-5.712E-09,1.5351E-10,0.05,8958807.40355844,,
6.48,5.6878E-09,-5.816E-09,1.3203E-10,0.05,8790745.10355498,,
6.5,5.7859E-09,-5.9146E-09,1.5471E-10,0.05,8641697.92080748,,
6.52,5.8833E-09,-6.0076E-09,1.8595E-10,0.05,8498631.72029303,,
